Area,Quarter,Version,Variable,Value,Weight
Grey District,2004-03,1.4,HAM_Rent_Med,0.705882353,0.002140159
Hamilton City,2004-03,1.4,HAM_Rent_Med,0.728727885,0.049811162
Hastings District,2004-03,1.4,HAM_Rent_Med,0.7825,0.016785564
Hauraki District,2004-03,1.4,HAM_Rent_Med,0.754098361,0.002559799
Horowhenua District,2004-03,1.4,HAM_Rent_Med,0.850909091,0.005770038
Hurunui District,2004-03,1.4,HAM_Rent_Med,0.7,0.000839278
Invercargill City,2004-03,1.4,HAM_Rent_Med,0.730250482,0.010889635
Kaikoura District,2004-03,1.4,HAM_Rent_Med,0.777777778,0.000566513
Kaipara District,2004-03,1.4,HAM_Rent_Med,0.755813953,0.001804448
Kapiti Coast District,2004-03,1.4,HAM_Rent_Med,0.743820225,0.00933697
Kawerau District,2004-03,1.4,HAM_Rent_Med,0.837837838,0.001552665
Lower Hutt City,2004-03,1.4,HAM_Rent_Med,0.673716012,0.027780109
Mackenzie District,2004-03,1.4,HAM_Rent_Med,0.769230769,0.000272765
Manawatu District,2004-03,1.4,HAM_Rent_Med,0.729411765,0.003566932
Marlborough District,2004-03,1.4,HAM_Rent_Med,0.687817259,0.00826689
Masterton District,2004-03,1.4,HAM_Rent_Med,0.793233083,0.0055812
Matamata-Piako District,2004-03,1.4,HAM_Rent_Med,0.712328767,0.004595048
Napier City,2004-03,1.4,HAM_Rent_Med,0.752056404,0.017855644
Nelson City,2004-03,1.4,HAM_Rent_Med,0.685430464,0.012673101
New Plymouth District,2004-03,1.4,HAM_Rent_Med,0.753826531,0.016449853
Opotiki District,2004-03,1.4,HAM_Rent_Med,0.815384615,0.001363827
Otorohanga District,2004-03,1.4,HAM_Rent_Med,0.771428571,0.000734368
Palmerston North City,2004-03,1.4,HAM_Rent_Med,0.733824734,0.025618968
Porirua City,2004-03,1.4,HAM_Rent_Med,0.743093923,0.015190936
Queenstown-Lakes District,2004-03,1.4,HAM_Rent_Med,0.583657588,0.005392363
Rangitikei District,2004-03,1.4,HAM_Rent_Med,0.736263736,0.001909358
Rotorua District,2004-03,1.4,HAM_Rent_Med,0.747757848,0.018715904
Ruapehu District,2004-03,1.4,HAM_Rent_Med,0.757894737,0.001993286
Selwyn District,2004-03,1.4,HAM_Rent_Med,0.612903226,0.001300881
South Taranaki District,2004-03,1.4,HAM_Rent_Med,0.668449198,0.003923626
South Waikato District,2004-03,1.4,HAM_Rent_Med,0.719298246,0.004783886
South Wairarapa District,2004-03,1.4,HAM_Rent_Med,0.782608696,0.00096517
Southland District,2004-03,1.4,HAM_Rent_Med,0.5625,0.001342845
Stratford District,2004-03,1.4,HAM_Rent_Med,0.708333333,0.001510701
Tararua District,2004-03,1.4,HAM_Rent_Med,0.72519084,0.002748636
Tasman District,2004-03,1.4,HAM_Rent_Med,0.674698795,0.005224507
Taupo District,2004-03,1.4,HAM_Rent_Med,0.683377309,0.007952161
Tauranga City,2004-03,1.4,HAM_Rent_Med,0.704359673,0.030801511
Thames-Coromandel District,2004-03,1.4,HAM_Rent_Med,0.761061947,0.004741922
Timaru District,2004-03,1.4,HAM_Rent_Med,0.710914454,0.007112883
Upper Hutt City,2004-03,1.4,HAM_Rent_Med,0.709511568,0.008161981
Waikato District,2004-03,1.4,HAM_Rent_Med,0.738035264,0.008329836
Waimakariri District,2004-03,1.4,HAM_Rent_Med,0.713692946,0.005056651
Waimate District,2004-03,1.4,HAM_Rent_Med,0.791666667,0.000503567
Waipa District,2004-03,1.4,HAM_Rent_Med,0.635782748,0.006567352
Wairoa District,2004-03,1.4,HAM_Rent_Med,0.79245283,0.001112044
Waitaki District,2004-03,1.4,HAM_Rent_Med,0.755905512,0.002664708
Waitomo District,2004-03,1.4,HAM_Rent_Med,0.7,0.001258917
Wellington City,2004-03,1.4,HAM_Rent_Med,0.503045848,0.065442719
Western Bay of Plenty District,2004-03,1.4,HAM_Rent_Med,0.727678571,0.004699958
Westland District,2004-03,1.4,HAM_Rent_Med,0.717391304,0.00096517
Whakatane District,2004-03,1.4,HAM_Rent_Med,0.701257862,0.006672262
Whanganui District,2004-03,1.4,HAM_Rent_Med,0.829588015,0.011204364
Whangarei District,2004-03,1.4,HAM_Rent_Med,0.746187364,0.019261435
Auckland Total,2004-03,1.4,HAM_Rent_Med,0.626812265,0.340096517
National Total,2004-03,1.4,HAM_Rent_Med,0.6763953,1
Ashburton District,2004-06,1.4,HAM_Rent_Med,0.698412698,0.003796553
Auckland: Albany Ward,2004-06,1.4,HAM_Rent_Med,0.567676768,0.019886706
Auckland: Albert-Eden-Roskill Ward,2004-06,1.4,HAM_Rent_Med,0.598475222,0.047426781
Auckland: Franklin Ward,2004-06,1.4,HAM_Rent_Med,0.616926503,0.009019324
Auckland: Howick Ward,2004-06,1.4,HAM_Rent_Med,0.546950629,0.020750472
Auckland: Manukau Ward,2004-06,1.4,HAM_Rent_Med,0.760391198,0.041079105
Auckland: Manurewa-Papakura Ward,2004-06,1.4,HAM_Rent_Med,0.714438503,0.037563778
Auckland: Maungakiekie-Tamaki Ward,2004-06,1.4,HAM_Rent_Med,0.643866171,0.027017798
Auckland: North Shore Ward,2004-06,1.4,HAM_Rent_Med,0.570011669,0.034430115
Auckland: Orakei Ward,2004-06,1.4,HAM_Rent_Med,0.460057748,0.020870998
Auckland: Rodney Ward,2004-06,1.4,HAM_Rent_Med,0.657718121,0.005986099
Auckland: Waitakere Ward,2004-06,1.4,HAM_Rent_Med,0.680767061,0.035615283
Auckland: Waitemata and Gulf Ward,2004-06,1.4,HAM_Rent_Med,0.463187325,0.021553975
Auckland: Whau Ward,2004-06,1.4,HAM_Rent_Med,0.684098186,0.018822064
Buller District,2004-06,1.4,HAM_Rent_Med,0.764705882,0.001365956
Carterton District,2004-06,1.4,HAM_Rent_Med,0.8125,0.000642803
Central Hawke's Bay District,2004-06,1.4,HAM_Rent_Med,0.678899083,0.002189546
Central Otago District,2004-06,1.4,HAM_Rent_Med,0.643410853,0.002591298
Christchurch City,2004-06,1.4,HAM_Rent_Med,0.692692878,0.108312241
Clutha District,2004-06,1.4,HAM_Rent_Med,0.647887324,0.001426218
Dunedin City,2004-06,1.4,HAM_Rent_Med,0.775606868,0.033927926
Far North District,2004-06,1.4,HAM_Rent_Med,0.786069652,0.008075208
Gisborne District,2004-06,1.4,HAM_Rent_Med,0.785834739,0.011911936
Gore District,2004-06,1.4,HAM_Rent_Med,0.653465347,0.002028846
Grey District,2004-06,1.4,HAM_Rent_Med,0.712962963,0.002169459
Hamilton City,2004-06,1.4,HAM_Rent_Med,0.71984127,0.050620706
Hastings District,2004-06,1.4,HAM_Rent_Med,0.787841191,0.016190591
Hauraki District,2004-06,1.4,HAM_Rent_Med,0.76744186,0.002591298
Horowhenua District,2004-06,1.4,HAM_Rent_Med,0.850340136,0.005905749
Hurunui District,2004-06,1.4,HAM_Rent_Med,0.682926829,0.000823591
Invercargill City,2004-06,1.4,HAM_Rent_Med,0.759398496,0.010686594
Kaikoura District,2004-06,1.4,HAM_Rent_Med,0.730769231,0.000522277
Kaipara District,2004-06,1.4,HAM_Rent_Med,0.757894737,0.00190832
Kapiti Coast District,2004-06,1.4,HAM_Rent_Med,0.760532151,0.009059499
Kawerau District,2004-06,1.4,HAM_Rent_Med,0.828947368,0.001526656
Lower Hutt City,2004-06,1.4,HAM_Rent_Med,0.675072046,0.027881564
Mackenzie District,2004-06,1.4,HAM_Rent_Med,0.642857143,0.000281226
Manawatu District,2004-06,1.4,HAM_Rent_Med,0.759776536,0.003595677
Marlborough District,2004-06,1.4,HAM_Rent_Med,0.678832117,0.008255996
Masterton District,2004-06,1.4,HAM_Rent_Med,0.797794118,0.005463822
Matamata-Piako District,2004-06,1.4,HAM_Rent_Med,0.724444444,0.004519706
Napier City,2004-06,1.4,HAM_Rent_Med,0.754365541,0.017255233
Nelson City,2004-06,1.4,HAM_Rent_Med,0.687908497,0.0122936
New Plymouth District,2004-06,1.4,HAM_Rent_Med,0.749367089,0.01586919
Opotiki District,2004-06,1.4,HAM_Rent_Med,0.830985915,0.001426218
Otorohanga District,2004-06,1.4,HAM_Rent_Med,0.769230769,0.000783416
Palmerston North City,2004-06,1.4,HAM_Rent_Med,0.737048666,0.025591579
Porirua City,2004-06,1.4,HAM_Rent_Med,0.735526316,0.015266562
Queenstown-Lakes District,2004-06,1.4,HAM_Rent_Med,0.6,0.005925837
Rangitikei District,2004-06,1.4,HAM_Rent_Med,0.74,0.002008758
Rotorua District,2004-06,1.4,HAM_Rent_Med,0.75326087,0.018480575
Ruapehu District,2004-06,1.4,HAM_Rent_Med,0.774509804,0.002048933
Selwyn District,2004-06,1.4,HAM_Rent_Med,0.636363636,0.00132578
South Taranaki District,2004-06,1.4,HAM_Rent_Med,0.683417085,0.003997429
South Waikato District,2004-06,1.4,HAM_Rent_Med,0.735772358,0.004941545
South Wairarapa District,2004-06,1.4,HAM_Rent_Med,0.717391304,0.000924029
Southland District,2004-06,1.4,HAM_Rent_Med,0.521126761,0.001426218
Stratford District,2004-06,1.4,HAM_Rent_Med,0.714285714,0.001406131
Tararua District,2004-06,1.4,HAM_Rent_Med,0.757142857,0.002812261
Tasman District,2004-06,1.4,HAM_Rent_Med,0.671755725,0.005262946
Taupo District,2004-06,1.4,HAM_Rent_Med,0.686684073,0.007693544
Tauranga City,2004-06,1.4,HAM_Rent_Med,0.721216041,0.031055402
Thames-Coromandel District,2004-06,1.4,HAM_Rent_Med,0.766233766,0.004640231
Timaru District,2004-06,1.4,HAM_Rent_Med,0.735376045,0.007211442
Upper Hutt City,2004-06,1.4,HAM_Rent_Med,0.709832134,0.008376522
Waikato District,2004-06,1.4,HAM_Rent_Med,0.741626794,0.008396609
Waimakariri District,2004-06,1.4,HAM_Rent_Med,0.697095436,0.004841107
Waimate District,2004-06,1.4,HAM_Rent_Med,0.740740741,0.000542365
Waipa District,2004-06,1.4,HAM_Rent_Med,0.627329193,0.006468201
Wairoa District,2004-06,1.4,HAM_Rent_Med,0.771929825,0.001144992
Waitaki District,2004-06,1.4,HAM_Rent_Med,0.73880597,0.002691736
Waitomo District,2004-06,1.4,HAM_Rent_Med,0.737704918,0.001225342
Wellington City,2004-06,1.4,HAM_Rent_Med,0.505831799,0.065445342
Western Bay of Plenty District,2004-06,1.4,HAM_Rent_Med,0.730769231,0.004700494
Westland District,2004-06,1.4,HAM_Rent_Med,0.711111111,0.000903941
Whakatane District,2004-06,1.4,HAM_Rent_Med,0.727272727,0.006628902
Whanganui District,2004-06,1.4,HAM_Rent_Med,0.821678322,0.011490097
Whangarei District,2004-06,1.4,HAM_Rent_Med,0.737447699,0.019203728
Auckland Total,2004-06,1.4,HAM_Rent_Med,0.624350189,0.340042586
National Total,2004-06,1.4,HAM_Rent_Med,0.677333173,1
Ashburton District,2004-09,1.4,HAM_Rent_Med,0.693467337,0.003855543
Auckland: Albany Ward,2004-09,1.4,HAM_Rent_Med,0.576628352,0.02022707
Auckland: Albert-Eden-Roskill Ward,2004-09,1.4,HAM_Rent_Med,0.597160243,0.04775836
Auckland: Franklin Ward,2004-09,1.4,HAM_Rent_Med,0.625272331,0.008892936
Auckland: Howick Ward,2004-09,1.4,HAM_Rent_Med,0.567343173,0.021002054
Auckland: Manukau Ward,2004-09,1.4,HAM_Rent_Med,0.758716876,0.041674739
Auckland: Manurewa-Papakura Ward,2004-09,1.4,HAM_Rent_Med,0.717040125,0.037179835
Auckland: Maungakiekie-Tamaki Ward,2004-09,1.4,HAM_Rent_Med,0.632416787,0.026775681
Auckland: North Shore Ward,2004-09,1.4,HAM_Rent_Med,0.563973064,0.034525516
Auckland: Orakei Ward,2004-09,1.4,HAM_Rent_Med,0.449765258,0.020633937
Auckland: Rodney Ward,2004-09,1.4,HAM_Rent_Med,0.652317881,0.005851126
Auckland: Waitakere Ward,2004-09,1.4,HAM_Rent_Med,0.677753544,0.035532995
Auckland: Waitemata and Gulf Ward,2004-09,1.4,HAM_Rent_Med,0.458874459,0.022377649
Auckland: Whau Ward,2004-09,1.4,HAM_Rent_Med,0.688489968,0.018347735
Buller District,2004-09,1.4,HAM_Rent_Med,0.739726027,0.001414345
Carterton District,2004-09,1.4,HAM_Rent_Med,0.8,0.000678111
Central Hawke's Bay District,2004-09,1.4,HAM_Rent_Med,0.688679245,0.002053706
Central Otago District,2004-09,1.4,HAM_Rent_Med,0.661538462,0.002518696
Christchurch City,2004-09,1.4,HAM_Rent_Med,0.68994614,0.107916457
Clutha District,2004-09,1.4,HAM_Rent_Med,0.657142857,0.001356221
Dunedin City,2004-09,1.4,HAM_Rent_Med,0.776436782,0.033711784
Far North District,2004-09,1.4,HAM_Rent_Med,0.779376499,0.008079203
Gisborne District,2004-09,1.4,HAM_Rent_Med,0.77703827,0.011644128
Gore District,2004-09,1.4,HAM_Rent_Med,0.680412371,0.001879335
Grey District,2004-09,1.4,HAM_Rent_Med,0.7,0.002131205
Hamilton City,2004-09,1.4,HAM_Rent_Med,0.71906226,0.050412679
Hastings District,2004-09,1.4,HAM_Rent_Med,0.770783848,0.016313403
Hauraki District,2004-09,1.4,HAM_Rent_Med,0.759124088,0.002654319
Horowhenua District,2004-09,1.4,HAM_Rent_Med,0.853896104,0.005967373
Hurunui District,2004-09,1.4,HAM_Rent_Med,0.720930233,0.000833107
Invercargill City,2004-09,1.4,HAM_Rent_Med,0.734835355,0.011179137
Kaikoura District,2004-09,1.4,HAM_Rent_Med,0.703703704,0.000523114
Kaipara District,2004-09,1.4,HAM_Rent_Med,0.775510204,0.00189871
Kapiti Coast District,2004-09,1.4,HAM_Rent_Med,0.751101322,0.008796063
Kawerau District,2004-09,1.4,HAM_Rent_Med,0.807692308,0.001511218
Lower Hutt City,2004-09,1.4,HAM_Rent_Med,0.676328502,0.028073778
Mackenzie District,2004-09,1.4,HAM_Rent_Med,0.6,0.000290619
Manawatu District,2004-09,1.4,HAM_Rent_Med,0.765027322,0.00354555
Marlborough District,2004-09,1.4,HAM_Rent_Med,0.681710214,0.008156702
Masterton District,2004-09,1.4,HAM_Rent_Med,0.781690141,0.005502383
Matamata-Piako District,2004-09,1.4,HAM_Rent_Med,0.705128205,0.004533654
Napier City,2004-09,1.4,HAM_Rent_Med,0.747139588,0.01693339
Nelson City,2004-09,1.4,HAM_Rent_Med,0.699844479,0.01245786
New Plymouth District,2004-09,1.4,HAM_Rent_Med,0.755952381,0.016274654
Opotiki District,2004-09,1.4,HAM_Rent_Med,0.845070423,0.001375596
Otorohanga District,2004-09,1.4,HAM_Rent_Med,0.783783784,0.00071686
Palmerston North City,2004-09,1.4,HAM_Rent_Med,0.729938272,0.025109466
Porirua City,2004-09,1.4,HAM_Rent_Med,0.738796415,0.015131553
Queenstown-Lakes District,2004-09,1.4,HAM_Rent_Med,0.574018127,0.006412989
Rangitikei District,2004-09,1.4,HAM_Rent_Med,0.763636364,0.002131205
Rotorua District,2004-09,1.4,HAM_Rent_Med,0.739549839,0.018076491
Ruapehu District,2004-09,1.4,HAM_Rent_Med,0.769911504,0.002189328
Selwyn District,2004-09,1.4,HAM_Rent_Med,0.594594595,0.00143372
South Taranaki District,2004-09,1.4,HAM_Rent_Med,0.671641791,0.003894292
South Waikato District,2004-09,1.4,HAM_Rent_Med,0.75,0.004959895
South Wairarapa District,2004-09,1.4,HAM_Rent_Med,0.764705882,0.000988104
Southland District,2004-09,1.4,HAM_Rent_Med,0.545454545,0.001491843
Stratford District,2004-09,1.4,HAM_Rent_Med,0.742857143,0.001356221
Tararua District,2004-09,1.4,HAM_Rent_Med,0.741258741,0.002770566
Tasman District,2004-09,1.4,HAM_Rent_Med,0.677777778,0.005231139
Taupo District,2004-09,1.4,HAM_Rent_Med,0.675,0.007749835
Tauranga City,2004-09,1.4,HAM_Rent_Med,0.708805031,0.030805595
Thames-Coromandel District,2004-09,1.4,HAM_Rent_Med,0.760162602,0.004766149
Timaru District,2004-09,1.4,HAM_Rent_Med,0.72386059,0.007226721
Upper Hutt City,2004-09,1.4,HAM_Rent_Med,0.699074074,0.008369822
Waikato District,2004-09,1.4,HAM_Rent_Med,0.740046838,0.008272949
Waimakariri District,2004-09,1.4,HAM_Rent_Med,0.697674419,0.004998644
Waimate District,2004-09,1.4,HAM_Rent_Med,0.793103448,0.000561863
Waipa District,2004-09,1.4,HAM_Rent_Med,0.639534884,0.006664858
Wairoa District,2004-09,1.4,HAM_Rent_Med,0.783333333,0.001162475
Waitaki District,2004-09,1.4,HAM_Rent_Med,0.726618705,0.002693068
Waitomo District,2004-09,1.4,HAM_Rent_Med,0.727272727,0.001278723
Wellington City,2004-09,1.4,HAM_Rent_Med,0.5094451,0.065641105
Western Bay of Plenty District,2004-09,1.4,HAM_Rent_Med,0.746835443,0.004591777
Westland District,2004-09,1.4,HAM_Rent_Med,0.681818182,0.000852482
Whakatane District,2004-09,1.4,HAM_Rent_Med,0.724550898,0.006471112
Whanganui District,2004-09,1.4,HAM_Rent_Med,0.837209302,0.011663502
Whangarei District,2004-09,1.4,HAM_Rent_Med,0.751527495,0.019025846
Auckland Total,2004-09,1.4,HAM_Rent_Med,0.623400989,0.340779633
National Total,2004-09,1.4,HAM_Rent_Med,0.675436897,1
Ashburton District,2004-12,1.4,HAM_Rent_Med,0.691176471,0.003863856
Auckland: Albany Ward,2004-12,1.4,HAM_Rent_Med,0.569842738,0.020474648
Auckland: Albert-Eden-Roskill Ward,2004-12,1.4,HAM_Rent_Med,0.584269663,0.047199651
Auckland: Franklin Ward,2004-12,1.4,HAM_Rent_Med,0.597137014,0.00926189
Auckland: Howick Ward,2004-12,1.4,HAM_Rent_Med,0.56510186,0.021383791
Auckland: Manukau Ward,2004-12,1.4,HAM_Rent_Med,0.754214729,0.04269182
Auckland: Manurewa-Papakura Ward,2004-12,1.4,HAM_Rent_Med,0.716122651,0.038297631
Auckland: Maungakiekie-Tamaki Ward,2004-12,1.4,HAM_Rent_Med,0.627874564,0.027179575
Auckland: North Shore Ward,2004-12,1.4,HAM_Rent_Med,0.556464812,0.034717882
Auckland: Orakei Ward,2004-12,1.4,HAM_Rent_Med,0.447488584,0.020739815
Auckland: Rodney Ward,2004-12,1.4,HAM_Rent_Med,0.641693811,0.005814724
Auckland: Waitakere Ward,2004-12,1.4,HAM_Rent_Med,0.678288431,0.03585431
Auckland: Waitemata and Gulf Ward,2004-12,1.4,HAM_Rent_Med,0.449873631,0.022482338
Auckland: Whau Ward,2004-12,1.4,HAM_Rent_Med,0.68426501,0.018296494
Buller District,2004-12,1.4,HAM_Rent_Med,0.76,0.001420535
Carterton District,2004-12,1.4,HAM_Rent_Med,0.75,0.000681857
Central Hawke's Bay District,2004-12,1.4,HAM_Rent_Med,0.692982456,0.002159214
Central Otago District,2004-12,1.4,HAM_Rent_Med,0.661654135,0.002519083
Christchurch City,2004-12,1.4,HAM_Rent_Med,0.684563758,0.107240942
Clutha District,2004-12,1.4,HAM_Rent_Med,0.642857143,0.001325833
Dunedin City,2004-12,1.4,HAM_Rent_Med,0.757444169,0.030532038
Far North District,2004-12,1.4,HAM_Rent_Med,0.796766744,0.008201224
Gisborne District,2004-12,1.4,HAM_Rent_Med,0.793214863,0.011724151
Gore District,2004-12,1.4,HAM_Rent_Med,0.653465347,0.001912987
Grey District,2004-12,1.4,HAM_Rent_Med,0.67768595,0.002291797
Hamilton City,2004-12,1.4,HAM_Rent_Med,0.713793103,0.049434627
Hastings District,2004-12,1.4,HAM_Rent_Med,0.774599542,0.016553971
Hauraki District,2004-12,1.4,HAM_Rent_Med,0.748091603,0.002481202
Horowhenua District,2004-12,1.4,HAM_Rent_Med,0.830670927,0.005928367
Hurunui District,2004-12,1.4,HAM_Rent_Med,0.711111111,0.000852321
Invercargill City,2004-12,1.4,HAM_Rent_Med,0.745454545,0.011458984
Kaikoura District,2004-12,1.4,HAM_Rent_Med,0.78125,0.000606095
Kaipara District,2004-12,1.4,HAM_Rent_Med,0.76344086,0.001761464
Kapiti Coast District,2004-12,1.4,HAM_Rent_Med,0.740041929,0.009034604
Kawerau District,2004-12,1.4,HAM_Rent_Med,0.802469136,0.001534178
Lower Hutt City,2004-12,1.4,HAM_Rent_Med,0.674029451,0.028297062
Mackenzie District,2004-12,1.4,HAM_Rent_Med,0.666666667,0.000340928
Manawatu District,2004-12,1.4,HAM_Rent_Med,0.78125,0.00363657
Marlborough District,2004-12,1.4,HAM_Rent_Med,0.679545455,0.008333807
Masterton District,2004-12,1.4,HAM_Rent_Med,0.776595745,0.005341213
Matamata-Piako District,2004-12,1.4,HAM_Rent_Med,0.720164609,0.004602534
Napier City,2004-12,1.4,HAM_Rent_Med,0.745594714,0.017197947
Nelson City,2004-12,1.4,HAM_Rent_Med,0.696969697,0.013125746
New Plymouth District,2004-12,1.4,HAM_Rent_Med,0.755733945,0.01651609
Opotiki District,2004-12,1.4,HAM_Rent_Med,0.84,0.001420535
Otorohanga District,2004-12,1.4,HAM_Rent_Med,0.725,0.000757619
Palmerston North City,2004-12,1.4,HAM_Rent_Med,0.725214676,0.024262742
Porirua City,2004-12,1.4,HAM_Rent_Med,0.741656366,0.01532284
Queenstown-Lakes District,2004-12,1.4,HAM_Rent_Med,0.549520767,0.005928367
Rangitikei District,2004-12,1.4,HAM_Rent_Med,0.765217391,0.002178154
Rotorua District,2004-12,1.4,HAM_Rent_Med,0.734164071,0.018239673
Ruapehu District,2004-12,1.4,HAM_Rent_Med,0.780701754,0.002159214
Selwyn District,2004-12,1.4,HAM_Rent_Med,0.613333333,0.001420535
South Taranaki District,2004-12,1.4,HAM_Rent_Med,0.663414634,0.003882796
South Waikato District,2004-12,1.4,HAM_Rent_Med,0.747169811,0.005019225
South Wairarapa District,2004-12,1.4,HAM_Rent_Med,0.784313725,0.000965964
Southland District,2004-12,1.4,HAM_Rent_Med,0.556962025,0.001496297
Stratford District,2004-12,1.4,HAM_Rent_Med,0.75,0.001439476
Tararua District,2004-12,1.4,HAM_Rent_Med,0.758389262,0.00282213
Tasman District,2004-12,1.4,HAM_Rent_Med,0.68115942,0.00522757
Taupo District,2004-12,1.4,HAM_Rent_Med,0.680589681,0.007708771
Tauranga City,2004-12,1.4,HAM_Rent_Med,0.713154689,0.031100252
Thames-Coromandel District,2004-12,1.4,HAM_Rent_Med,0.75,0.004772998
Timaru District,2004-12,1.4,HAM_Rent_Med,0.706185567,0.007348902
Upper Hutt City,2004-12,1.4,HAM_Rent_Med,0.697038724,0.008314866
Waikato District,2004-12,1.4,HAM_Rent_Med,0.731868132,0.008617914
Waimakariri District,2004-12,1.4,HAM_Rent_Med,0.698841699,0.004905582
Waimate District,2004-12,1.4,HAM_Rent_Med,0.827586207,0.000549274
Waipa District,2004-12,1.4,HAM_Rent_Med,0.648255814,0.006515522
Wairoa District,2004-12,1.4,HAM_Rent_Med,0.774193548,0.001174309
Waitaki District,2004-12,1.4,HAM_Rent_Med,0.743055556,0.002727428
Waitomo District,2004-12,1.4,HAM_Rent_Med,0.75,0.001363714
Wellington City,2004-12,1.4,HAM_Rent_Med,0.502057613,0.064435479
Western Bay of Plenty District,2004-12,1.4,HAM_Rent_Med,0.732217573,0.004526772
Westland District,2004-12,1.4,HAM_Rent_Med,0.695652174,0.000871262
Whakatane District,2004-12,1.4,HAM_Rent_Med,0.720930233,0.006515522
Whanganui District,2004-12,1.4,HAM_Rent_Med,0.827922078,0.01166733
Whangarei District,2004-12,1.4,HAM_Rent_Med,0.756243756,0.018959411
Auckland Total,2004-12,1.4,HAM_Rent_Med,0.617761892,0.344432449
National Total,2004-12,1.4,HAM_Rent_Med,0.671344963,1
Ashburton District,2005-03,1.4,HAM_Rent_Med,0.67961165,0.003842638
Auckland: Albany Ward,2005-03,1.4,HAM_Rent_Med,0.55904059,0.020220485
Auckland: Albert-Eden-Roskill Ward,2005-03,1.4,HAM_Rent_Med,0.580607016,0.047324143
Auckland: Franklin Ward,2005-03,1.4,HAM_Rent_Med,0.62195122,0.009177563
Auckland: Howick Ward,2005-03,1.4,HAM_Rent_Med,0.545771578,0.021395661
Auckland: Manukau Ward,2005-03,1.4,HAM_Rent_Med,0.749890686,0.042660747
Auckland: Manurewa-Papakura Ward,2005-03,1.4,HAM_Rent_Med,0.711177052,0.037717547
Auckland: Maungakiekie-Tamaki Ward,2005-03,1.4,HAM_Rent_Med,0.628922237,0.027346155
Auckland: North Shore Ward,2005-03,1.4,HAM_Rent_Med,0.546999469,0.035124699
Auckland: Orakei Ward,2005-03,1.4,HAM_Rent_Med,0.441839495,0.020686825
Auckland: Rodney Ward,2005-03,1.4,HAM_Rent_Med,0.657980456,0.00572665
Auckland: Waitakere Ward,2005-03,1.4,HAM_Rent_Med,0.675632911,0.035367196
Auckland: Waitemata and Gulf Ward,2005-03,1.4,HAM_Rent_Med,0.43866775,0.022962562
Auckland: Whau Ward,2005-03,1.4,HAM_Rent_Med,0.68459152,0.018038016
Buller District,2005-03,1.4,HAM_Rent_Med,0.740740741,0.00151094
Carterton District,2005-03,1.4,HAM_Rent_Med,0.794871795,0.00072749
Central Hawke's Bay District,2005-03,1.4,HAM_Rent_Med,0.657894737,0.002126509
Central Otago District,2005-03,1.4,HAM_Rent_Med,0.621212121,0.002462273
Christchurch City,2005-03,1.4,HAM_Rent_Med,0.683251577,0.106474659
Clutha District,2005-03,1.4,HAM_Rent_Med,0.657142857,0.001305751
Dunedin City,2005-03,1.4,HAM_Rent_Med,0.755910165,0.031561865
